song_name,name,song_id,cluster
Letter from God to Man,Dan Le Sac vs Scroobius Pip,4TPmB8Xol9mseNxIBfXgev,3
"(I'm Always Touched By Your) Presence, Dear - Remastered",Blondie,7wKcSMrAW3d9qTd8OSd9HX,0
Only One Way I Can Go,The Clint Boon Experience,0czXyJpUsVC81dAmvZkjkZ,3
I Believe (When I Fall In Love It Will Be Forever),Stevie Wonder,4P3R9J5VGPyAPx9T6ZXAcF,1
Flying Saucers Rock and Roll,Billy Lee Riley,5mif5BuwDD9yCZrWc9Bnxe,3
The Battle Of New Orleans,Johnny Horton,66eFGhs8LXeBgrXk0YgRJK,1
Chain Gang,Sam Cooke,1sK10Me7qS9em2QTx6dYRe,1
Let Her Go,Passenger,5kWcIgj5CszKQBB0Lg7sGY,0
You Gotta Believe,Rose Royce,50mQ8Vef5jQDLmwytu4f6m,3
You Gotta Believe,The Pointer Sisters,50mQ8Vef5jQDLmwytu4f6m,3
The Living Daylights - Single Version,a-ha,6qfitp5wDqZiGT12qqsCOC,2
Waiting For The Worms - 2011 Remastered Version,Pink Floyd,7s9MWRmBH5fbohw3Tqikyb,1
Hallowed Be Thy Name - 1998 Remaster,Iron Maiden,4yCgJr54LTwk0xOvj4XoQk,2
Karmacoma - Remastered 2006,Massive Attack,3x70AjexU4TyUEK60mfNRY,0
Go Now,The Moody Blues,3tBoyeqrFkJfBIeQtdayvG,5
Stories of Old,Depeche Mode,70YU4Tk89iy1YJxeCEVWlL,2
Converted,Alabama 3,5TITWLA9ggrdV5DlK6f2xj,3
Some Days There Just Ain't No Fish,Hoagy Carmichael,2xnD1T8JxOmCpAB0wAxJcw,5
Prioritise Pleasure,Self Esteem,7iw6UI6C6zW0ujbyB1iggR,2
Trampled Under Foot - 1990 Remaster,Led Zeppelin,2g7iUTiLRue30KAXnesFgt,2
Hold Back the Night,The Trammps,2Jok6fkKmcP7Lp7XLzQ1wj,3
White Riot - Remastered,The Clash,0brrVj6VnvrG70SjRTnEJA,3
Something Fast,Sisters of Mercy,2DhwtMFIwQI91oFadVKnvI,2
Make 'Em Laugh,Donald O'Connor,1Uwhu0HNqCjukmsiSSnlsx,1
Dragnet,Ray Anthony & His Orchestra,4WWkeCAw0u3GISYY5UIkZJ,5
I Don't Care If the Sun Don't Shine,Elvis Presley,4SYT6rzGIpFSBzKGfVBcfV,1
Copenhagen,Scott Walker,4pX9oG0TpJxXAkHhH5d7JU,1
Sugar Baby Love,The Rubettes,1WZ7nC1GSk8rCF3X4cRiOv,3
Amoureuse,Kiki Dee,4VDLTV2acdZwL0OhYykBql,0
Hawaii Five-O,Mort Stevens And His Orchestra,198cAZbMhfQ7xgKEk3PoUA,2
Counting Stars,OneRepublic,5edBgVtRD0fvWk140Sl21T,2
No Diggity,Blackstreet,6MdqqkQ8sSC0WB4i8PyRuQ,2
No Diggity,Dr. Dre,6MdqqkQ8sSC0WB4i8PyRuQ,2
No Diggity,Queen Pen,6MdqqkQ8sSC0WB4i8PyRuQ,2
Your Mind and We Belong Together,Love,1KV0tey2CvvVltu4bhIgDQ,0
Music:Response,The Chemical Brothers,6r3YVMZzQD216WRAlCbbcz,0
Gotta Be a Sin - Single Edit,Adam Ant,7rzRljFHuYoJLdgrZgIRpW,0
When I'm Cleaning Windows,George Formby,3UDTS1Z11vXTRcmD1i0Flq,1
"Toccata And Fugue In D Minor, BWV 565: I. Toccata",Johann Sebastian Bach,6BPxk2Yucpas8tXZuWU4CF,4
"Toccata And Fugue In D Minor, BWV 565: I. Toccata",Wolfgang Rübsam,6BPxk2Yucpas8tXZuWU4CF,4
California Shake,Margo Guryan,4pbfCa0bLUxDzG56kVPwX0,2
Low,Cracker,3zOvCNuRh0hX0Bua4eWJbs,0
Safe From Harm - Remastered 2006,Massive Attack,63mAlBTOXTBjPW1B9JaNtN,0
Monkey Gone to Heaven,Pixies,0mgf3fvkkbBdQyb4YnpCqZ,2
Visions of You,Jah Wobble's Invaders Of The Heart,3sRfwJamrDcMw4KCegnxul,0
Don't Stand So Close To Me,The Police,5veJDT0MLsLbhYsx42GXUD,3
Surf City,Jan & Dean,1Oewmmr12xuhgzvUJ9Q0cf,0
Mathematics,Little Boots,4e5XPD3qh9miordZiBf5jp,2
We'll Meet Again,Johnny Cash,6SCgT1QDWcsnMusKYua9eE,1
(I'll Build A) Stairway to Paradise,MGM Studio Orchestra,62r3sjSRAXmLhKKbR55WEs,5
(I'll Build A) Stairway to Paradise,Georges Guétary,62r3sjSRAXmLhKKbR55WEs,5
Top Of The World,Carpenters,0oYA1GHiaw61DdZCPTbJ0M,1
Jump - 2015 Remaster,Van Halen,7N3PAbqfTjSEU1edb2tY8j,3
Sophisticated Boom Boom,The Shangri-Las,29bV7N2KQ06j7sJQPrmrBv,5
Last Resort,Papa Roach,4YLI2hVQu66q23ScZKFg47,2
Do the Hippogriff,Jason Buckle,2wgSK8vTwn9VEqZOzMZqRN,2
Do the Hippogriff,Steve Claydon,2wgSK8vTwn9VEqZOzMZqRN,2
Do the Hippogriff,Jarvis Cocker,2wgSK8vTwn9VEqZOzMZqRN,2
Do the Hippogriff,Jonny Greenwood,2wgSK8vTwn9VEqZOzMZqRN,2
Do the Hippogriff,Steve Mackey,2wgSK8vTwn9VEqZOzMZqRN,2
Do the Hippogriff,Philip Selway,2wgSK8vTwn9VEqZOzMZqRN,2
Slave To The Rhythm,Grace Jones,7pLO4yo5NrsguQVAhrIswR,0
The Final Countdown,Europe,3MrRksHupTVEQ7YbA0FsZK,2
Hava Nagila,The Barry Sisters,3unJvxf4mEnivwWbhKBmMa,3
Don't Matter Now,George Ezra,7eGpQgpepXm1MJ80Zhoipv,0
Wishing I Was Lucky,Wet Wet Wet,4w55wTh9ZbVgD9YC5Z4pZZ,3
Orange Crush - Remastered 2013,R.E.M.,7sNhXWrg9eW3qRqeuePaIC,0
Life Begins At The Hop,XTC,45T0sfbeUGB4oNj8QikLs4,0
My Body Is a Cage,Arcade Fire,1rOlTL4pKQ9Y1fURua4AJR,5
Take A Stroll Thru Your Mind,The Temptations,1JdiNCMjD1QUML3kCQ2Qbb,1
Cupid,Sam Cooke,6VqVieqjDEwS3mByMq4OzB,1
The Electrician,The Walker Brothers,1xD44zf2m2Ww06kZFRmeEc,0
Diva - English Radio Version,Dana International,5g4rGXAdV7dYKGPmrUQ3ge,2
Country Weekend,Duke Special,6kkSty81itzv8DdVYbr2OP,5
Controversy - Single Version,Prince,4Soed5Un5Pqhy34DX9M1rk,2
Lucky You,The Lightning Seeds,4RG9Ulx2XrTg2achBTPaoo,2
Nathan Jones,The Supremes,2djxoTjKyb4JVGv19s9ZxW,0
Everyone's Gone to the Moon,Jonathan King,3tuup6TfHtbNdqlbF01HrX,1
Bar Staff,Frank Turner,2whniZDjiTWSu8E4WvR4Km,0
Love Hangover - Single Version,Diana Ross,3gbnQ7TJEx1EI9chRZXVXl,3
Hey Porter,Johnny Cash,4PMAKHWnw6PnA4Xsaq4uAl,1
I'll Turn To Stone,Four Tops,13ZqCFrJ9aHlG6BPVu2sc5,3
Don't Make Me Over,Dionne Warwick,1Mw5hlQc2328fJL7AGZb65,3
Don't Pay The Ferryman,Chris de Burgh,0vJlZS5zLMhRQ6xo9vmAlB,2
Nothing Can Stop Us Now,Saint Etienne,4U4BgoiNLC7WddAtkcP81P,0
Bill Drummond Said,Julian Cope,6ZEfrpwZ7l43hPSCmr0hEr,0
Workingman's Blues #2,Bob Dylan,1Uio0ESSDWy3GEe3vpPBiM,1
Me and Julio Down by the Schoolyard,Paul Simon,6vxHp3CDNo0afgKGp2yi1E,0
Nowhere Fast,Carter The Unstoppable Sex Machine,4RSQ7CecyrisBCZ4UeGOae,1
She's Electric,Oasis,7z0ZjHwSfg5ZBIoa2Fpkxg,3
Play The Game - Remastered 2011,Queen,6Ir4U5SFeIgUUmei82CiBg,0
"Please, Please, Please",James Brown,3V7uTSvYdgnuQJTlD5I62A,1
How Deep Is Your Love,Bee Gees,1W9zants12SLSVJE2QPYij,5
Deliverance - Radio Edit,The Mission,5uEmfNLkzSNtADEv3ICuTm,2
Bottle Rocket,The Go! Team,2yP8nb4nE6RUM8JBUfNops,3
High Heel Sneakers,Tommy Tucker,4j8ar2G1juphNIP9Wv0VbS,1
Pretty Shining People,George Ezra,2JVwsN6viHjR9t5pCPQ4Br,3
I Can Hear Music - Remastered 2012,The Beach Boys,6O6LQYuuqiYUJGpya4ywiC,3
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Gioachino Rossini,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Roberto Servile,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Sonia Ganassi,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Ramón Vargas,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Angelo Romero,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Franco de Grandis,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Ingrid Kertesi,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Kazmer Sarkany,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Laszlo Orban,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Ferenc Korpas,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Hungarian Radio Chorus,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Budapest Failoni Chamber Orchestra,7iLbOVf7ZT22rMOBpdE7db,1
Il barbiere di Siviglia (The Barber of Seville): Act I No. 2: Cavatina: Largo al factotum della citta,Will Humburg,7iLbOVf7ZT22rMOBpdE7db,1
Dumb,Nirvana,5gRcv46AMTrosmTOqrOV3Q,0
Mealor: Wherever You Are,Military Wives,1UYmcnZzadVsQS5zEb35gp,1
Mealor: Wherever You Are,Gareth Malone,1UYmcnZzadVsQS5zEb35gp,1
Mealor: Wherever You Are,London Metropolitan Orchestra,1UYmcnZzadVsQS5zEb35gp,1
Kingdom of Rain - Remastered,The The,2QT2WDzN2QNpJJsAfKpCYt,3
Tour de France - 2009 Remaster,Kraftwerk,5uNlgK7FEg6r9BGy12P9Sx,2
Marcus Garvey,Burning Spear,4HlAtQ34aV37lKs9hhbgtc,2
I Don't Need No Doctor,Ray Charles,5vh9mVGLf7JwRYPaCD5AwO,0
I Believe in a Thing Called Love,The Darkness,756CJtQRFSxEx9jV4P9hpA,3
Spiralling - Orchestral,Erasure,0JkJiV4cQJMvfTGEW7IRz9,1
Digging An Early Grave,Duke Special,1EfqCek8nU0VJqCMwOyBqo,0
There’s No Business Like Show Business,Betty Hutton,6eP6eXfGJY84F6ppDo5Itb,1
There’s No Business Like Show Business,Howard Keel,6eP6eXfGJY84F6ppDo5Itb,1
There’s No Business Like Show Business,Louis Calhern,6eP6eXfGJY84F6ppDo5Itb,1
There’s No Business Like Show Business,Keenan Wynn,6eP6eXfGJY84F6ppDo5Itb,1
For You,Bruce Springsteen,218wztz9mZdDX8Ia1OkUvq,0
Kiss That Frog,Peter Gabriel,12MNtocbT8Bp5ZLrvBuviI,0
The Conspiracy Of Homer Jones,Bobbie Gentry,6Fg8RAdxL2WXDqxs9dpNHh,3
Kandy Pop,bis,4A1pb9GnPwjQj3Y4I0Ztwp,0
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,1DSfSCGnvhEP8XA2oKkcCq,2
You Do Something To Me,Marlene Dietrich,0eMG1dkMhggMVoMpF3ZPIX,4
So Long,ABBA,4GVkqWE7bqpmWhVvy9d8VL,0
Sisters Are Doin' It for Themselves,Eurythmics,61oEC3ZjyitXj5KUzqCsYr,2
Sisters Are Doin' It for Themselves,Annie Lennox,61oEC3ZjyitXj5KUzqCsYr,2
Sisters Are Doin' It for Themselves,Dave Stewart,61oEC3ZjyitXj5KUzqCsYr,2
Sisters Are Doin' It for Themselves,Aretha Franklin,61oEC3ZjyitXj5KUzqCsYr,2
Too Good To Be Forgotten,Amazulu,6Z4jtmOMEZOYjHqiLDHqDd,3
Hard Times Good Times,Hyde & Beast,0RoDh98QycgxDLjlPxP8q2,2
Machete,Moby,0MHr827sRWEwzwjztYBtpe,2
Zoo Station,U2,01E97908af7cRmFC9XXekH,0
People Are Strange,The Doors,1Jmqubf9kGkWeYQXQKImL5,5
My City of Ruins,Bruce Springsteen,5A2wRK7ch9tg6k5iibUsgT,0
Dreams,The Cranberries,4JGKZS7h4Qa16gOU3oNETV,3
Cars and Girls,Prefab Sprout,755cKP6z9tywIgQpAc3cVV,2
Recovery,Frank Turner,49ccDOSipaIJ4PcmovJy4h,0
Wild Woman,Imelda May,7g0khMennYpCxq3CpN31S4,2
Generator,The Holloways,5huKxZxNzciArMf5RQ57Da,3
Turning Japanese - Non Stop Edit,The Vapors,1MANhf0nwr6gFwsRJMeDbr,3
Love Grows Where My Rosemary Goes,Edison Lighthouse,7qO9ciumODiR5anUvMsWXo,0
X Offender - Remastered 2001,Blondie,2Yn7a6j6jWq9xzQFP2myDS,3
One Nation Under A Groove,Funkadelic,2YK4NQ0SrVJOBHMHqAcrN6,2
Way over Yonder in the Minor Key,Billy Bragg,4oAIcTUK9aVpT2gIBsbKXD,0
Way over Yonder in the Minor Key,Wilco,4oAIcTUK9aVpT2gIBsbKXD,0
Give Me One Reason,Tracy Chapman,4vDBJeeQCbhP9FaPPMsYkY,1
Shackles (Praise You),Mary Mary,7JKEA8xYDoFp4q0QBW2PGg,0
Close Watch - Music For a New Society,John Cale,21Os3paNWwcERNXBAYHpkF,1
Fix You,Coldplay,7LVHVU3tWfcxj5aiPFEW4Q,3
Are You Ready To Be Heartbroken?,Lloyd Cole and the Commotions,1KG2olppt8pzV5kcAi32XJ,0
Oh Boy! - Single Version,Buddy Holly & The Crickets,7DV3Ku9VPbzlSDI4bblaZs,0
Sporting Occasion (Wimbledon Closing Title Theme),Arnold Steck,55GCCawsZSwIvPeuF4HCRE,4
Under Your Thumb,Godley & Creme,5lEmNTmbmYRukxzepQgrrh,1
Sweet Little Mystery,Wet Wet Wet,58qBa4R0T7u0ZiuRvMJRUN,3
Miss Otis Regrets,Alberta Hunter,1539JInZQWyfLvKWVHrWgf,1
Miss Otis Regrets,Jack Jackson & His Orchestra,1539JInZQWyfLvKWVHrWgf,1
The Fight Song,Marilyn Manson,6pfdW2NouUI3ZnugM7r0G0,2
Holiday,Madonna,4cUSgvW6wlxqzzxE3P4voV,2
The Greatest Show on Earth,Strangelove,1EBvhaNbBKE1pmtoH5cP6U,0
"The Good, The Bad And The Ugly - 2004 Remaster",Ennio Morricone,1JSIWsJfxOji0FrxFcxdCK,4
Believer,Imagine Dragons,0pqnGHJpmpxLKifKRmU6WP,2
Take A Chance On Me,ABBA,7x93eCAiJQF7DUt979fj3p,0
Suicide Blonde,INXS,6sCjXr2AnV65LsJxZFWytZ,2
When The Night Comes,The Boomtown Rats,7MvttrNbXE0OEwJ5djA2Qu,3
Florentine March Op.214,Julius Fučík,09wjHbHlvtv4Yi028Vbrz0,1
"Girl A, Girl B, Boy C",My Life Story,1prA1Zqb4ijMsRxjf6HRYB,2
Too Much,Bros,0oQbvv5rf8kYQUlpm0we3s,0
Don't Cry (Original),Guns N' Roses,2N2yrmodOnVF10mKvItC9P,0
Love It When You Call,The Feeling,6jotePMCBR1Wr1BXqchmL7,3
A Hard Day's Night - Remastered,The Beatles,69d54YOS8TOQiUYjX57XeA,3
You're So Vain,Carly Simon,2DnJjbjNTV9Nd5NOa1KGba,3
Somebody to Love,Jefferson Airplane,4yrloqLBKS7Pi3z7g2HDga,3
Man Of The World,Fleetwood Mac,5dkQje6KBCfsYStar4vHYj,1
Crazy Words - Crazy Tune (Vo-Do-De-O),Irving Aaronson and His Commanders,2qFqAmhOKhwZurx7VJriR4,1
Disappointed - Single Mix,Electronic,29XFmaQg19lBLkt3Rizvrp,2
Is This What You Wanted,The Last Shadow Puppets,2H9E4Xr2WTabI9tPIsQKqU,3
Just Like Honey,The Jesus and Mary Chain,2Zb1vzq95XsUDGdjOkaGie,0
Brand New Lover - Edit,Dead Or Alive,4JO49IxCMeGdWVtBU5ESAO,2
That's Entertainment!,Judy Garland,4WMSX3rbTCaMcsr2i30yDu,1
The King of Rome,The Unthanks,4aAODvWYkmJaqosWFN28dl,1
Fortune Teller - 2002 Remaster,Benny Spellman,79iJChkQn2kOeUTrBZNRGp,3
Crescent,Brendan Perry,03PdjOVAC8uASkclttHYNV,5
For The Dead,Gene,1BoJvUBQhrJV0UdNfo2Qmd,3
I'm Coming Out,Diana Ross,0ew27xRdxSexrWbODuLfeE,0
Please Please Me - Remastered,The Beatles,2Iccm3cKBQHWt5yk0yX9nh,3
Morning Sun,Robbie Williams,0tOpMcr2I01zrr4lyVUHJk,3
Blue Suede Shoes,Carl Perkins,1EJovYCU4hrSNlnExSqGnK,3
Win - 2016 Remaster,David Bowie,7MB0GpjxLIiqhPgubokq8F,1
Jeepster,T. Rex,39xOuSvhBMIELD277RaghH,0
Do I Make Myself Clear (feat. Sugar Pie DeSanto),Etta James,1L3I6w4l1oqkVufeH5mOfa,2
Do I Make Myself Clear (feat. Sugar Pie DeSanto),Sugar Pie DeSanto,1L3I6w4l1oqkVufeH5mOfa,2
Some Girls,Rachel Stevens,6GTbGrlpYkPDJCGjCiwjEa,3
Rubber Bullets,10cc,1QQgSUKCG8GakzMOwi4lFS,0
Piggies - Remastered 2009,The Beatles,4ZmjfLdJXbqjAENqk7eWSE,1
Filmstar,Suede,3KkprQ6irzkMMBJS49Tkaa,3
Eternal Flame,The Bangles,5MoDQWMDMaAGDEiWsJfeCi,5
"Dignity - Live at Sony Music Studios, New York, NY - November 1994",Bob Dylan,0qcxwAuainpxkC822RwMEp,3
Spacehopper,Julian Cope,3kAmGnCu4I6AEmWT0KlQBj,0
Let's Stick Together,Bryan Ferry,7Iu1bfEjmLJrgJt7nzSZgO,0
Pennsylvania Six-Five Thousand,Glenn Miller,119G5E7zIcdKEStZrNFtPm,1
I'm Your Man,Spiritualized,2t7s9xNY2eu0pmKCCJM23V,1
Golden Skans,Klaxons,6BqWhxll86CGGE6WxgdRqG,2
"Torch - Original 7"" Single Version",Soft Cell,5b3NxkCIUD5Yo8OTj3eEum,2
"Yoshimi Battles the Pink Robots, Pt. 1",The Flaming Lips,0ccCwNzXvr1Yoz91vKz31Z,3
Everything I Own,Ken Boothe,5l1w4vYo1UJSauY3Sh5Dxi,0
All Grown Up,Elvis Costello,5ghdbb94VbPyqfOLbiiPGc,3
The Only Living Boy in New York,Simon & Garfunkel,25aMcOH9KVYjllvlupKyJj,0
Beat Of My Drum,Nicola Roberts,1C3kbf0IYyUJa80NgAS6DS,0
Jean's Not Happening,The Pale Fountains,5kbKANvdpk5qndaA49i262,0
Jean's Not Happening,Paul Hardiman,5kbKANvdpk5qndaA49i262,0
Victor - Remastered,Blondie,5pOmmYAksFw09JIOvmOJMM,3
Sunglasses At Night,Corey Hart,1QbQL5m30YNvukitIqAnFG,2
Colour My World,Petula Clark,7jdzEajQulRkZejXLFNmaZ,1
The Robots - 2009 Remaster,Kraftwerk,5eqZWYQ5tbIehx00NeKXz7,2
Millennium,Robbie Williams,1nrackcWUBo87xecPgry2G,0
Beat City,The Raveonettes,1UJG3ZmpRWYVlAKD1NhnJU,2
As,George Michael,22WJbbti5hZkY7J8jwVX9o,2
As,Mary J. Blige,22WJbbti5hZkY7J8jwVX9o,2
"96,000",Lin-Manuel Miranda,0mqcxeYg1b57YjniPNTtQ6,2
"96,000",Christopher Jackson,0mqcxeYg1b57YjniPNTtQ6,2
"96,000",Robin de Jesus,0mqcxeYg1b57YjniPNTtQ6,2
"96,000",Seth Stewart,0mqcxeYg1b57YjniPNTtQ6,2
"96,000",Janet Dacal,0mqcxeYg1b57YjniPNTtQ6,2
"96,000",Andrea Burns,0mqcxeYg1b57YjniPNTtQ6,2
San Francisco (Be Sure to Wear Flowers in Your Hair) - Single Version,Scott McKenzie,6vcNJUWtUPB0hKC6VbZriY,1
The Lady Is A Tramp - Remastered 1998,Frank Sinatra,4Z4eU8yoBtBGIQPQrhCFr2,5
The Thieving Magpie,Gioachino Rossini,2jQcFQbZ2frHA7QkFDFQw1,4
Moments Of Pleasure - 2011 Remastered Version,Kate Bush,28KI5JJFYz2m9ZTk2zJg2s,1
You Can't Be Funky,Bush Tetras,3Yls1vC1UyLMRmxti9kO7w,3
Smack My Bitch Up,The Prodigy,3tehrxZR8eaANHov4cEctL,2
I'm Losing More Than I'll Ever Have,Primal Scream,3jEJQGprFXpeICSRtPKGDc,0
You Got What It Takes,Showaddywaddy,5auFbexb2joXt2KNS91L8s,3
Cowboys and Angels - 2010 Remastered Version,George Michael,4WCDSDVpgcxtjT9iT8TMGt,3
Sweet Home Chicago,The Blues Brothers,1OJO3vsGqwbIQuLPGeY2Sb,0
Riding with the King,Eric Clapton,618hiI74zBL8UVgAvfmkLj,0
Riding with the King,B.B. King,618hiI74zBL8UVgAvfmkLj,0
Suffer Well,Depeche Mode,1tG9Hnpx1kfsHmyafOl0pF,2
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Lana Del Rey,6PUIzlqotEmPuBfjbwYWOB,2
Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix,Cedric Gervais,6PUIzlqotEmPuBfjbwYWOB,2
Doll Parts,Hole,2s5XeMTwRCvRpGHSDeTTyO,0
Addicted To Love,Robert Palmer,5izGeTxueiFX1UPFGohY9w,3
Addicted To Love,Eric 'ET' Thorngren,5izGeTxueiFX1UPFGohY9w,3
Two Divided by Zero - 2001 Remaster,Pet Shop Boys,20TeoYeZ5xBaP0g2IDBD1z,3
Something Good,Utah Saints,22AvpWbOtNTiem8jKDk8QO,0
Give Him a Great Big Kiss,The Shangri-Las,1NN8xAxVNnkuXAptEvfhnT,0
Trials Of A Modern Man,vangoffey,0yj1P83r1DEkxhW0upc25K,2
The Night Hank Williams Came To Town,Johnny Cash,5U95fExKrJhXj2oTy26Ihx,0
The Night Hank Williams Came To Town,Waylon Jennings,5U95fExKrJhXj2oTy26Ihx,0
"Aquarius/Let The Sunshine In (The Flesh Failures) - From the Musical ""Hair""",The 5th Dimension,0HZlND4giwzgolBpaNIRGV,0
DJ Culture - 2003 Remaster,Pet Shop Boys,5KTJEPACS1HJzIazeLQXA0,3
Raindrops Keep Fallin' on My Head - Warchild Version,Manic Street Preachers,0O2iMm1BvXI74qSUE8Z1ez,1
Son Of My Father,Chicory Tip,3Jwalo4hQy4AHqtnyGUoMk,0
The Isle Of Arran,Loyle Carner,2YQ1cc9xWnp5qI08rKt6wv,2
Dance Stance,Dexys Midnight Runners,2kL9sdbolZUoZVyEYXSkko,2
Cuddly Toy,Roachford,7D88UPDgOxn32w8gqBcCWv,2
Love On A Farmboy's Wages - 2001 Remaster,XTC,4TeFiXTZZwL5jKysSkCTsl,1
Love Is Like An Itching In My Heart,The Supremes,59tAS0swoeibMJQzySh6FH,2
Word on a Wing - 1999 Remaster,David Bowie,2J5Bl6r3YvqXDpnvXbRiES,0
Me and Jane In a Plane,The Pasadena Roof Orchestra,3hhIXCWUb2WOcHEDhimBfX,1
Is She in Your Town?,Curtis Lee,0GLFbt2ZxT5wRRen1avTFf,2
All Of My Heart - Edit,ABC,3FLCcwQc5gX3xPH7ZyUZlA,0
"Sing, Sing, Sing",Benny Goodman,5L8ta4ECl5zeA6bGqY7G38,5
The Caterpillar,The Cure,6rH2JRSsG4PInKoUOcshrX,3
Roll over Beethoven,Electric Light Orchestra,36mDXM4JS6ovRFGwSpK2KW,2
Shining Light,Ash,3wPNM7ycmDe1DP846UiVnC,3
In-A-Gadda-Da-Vida - Single Version,Iron Butterfly,41TqRBgF4Ahyr4vGmZVk8b,3
It's All Coming Back to Me Now,Céline Dion,2JRicL2f8tJl9TiQlH7vbJ,1
Her Mind Is Gone - Remastered,Professor Longhair,5yu2KIXOJBt9begA1r5UGR,3
Mr. Bellamy,Paul McCartney,2tkd7PcvurhpB2EOaur6KO,1
El Condor Pasa (If I Could),Simon & Garfunkel,30XfqPUitxPc3RlBAtyoVq,5
I'm In Love Again,Fats Domino,1ziuig2ToeMoKcWOt0xRnj,1
Glory,Thea Gilmore,0U5ou7esQT7HF1ezreVIcL,2
Louie Louie,Motörhead,7BwYSuWTyfcG3vtp1SnP7n,3
Perfect 10,The Beautiful South,31b8otrq8xVEho2byLRkrd,0
America Is Not the World,Morrissey,2rTwIk7833T31XpC8ClqeQ,3
Feudin' Banjos (Duelling Banjos),Arthur Smith,0rgLGpORzVPPM7htNCVXBX,3
Feudin' Banjos (Duelling Banjos),Don Reno,0rgLGpORzVPPM7htNCVXBX,3
Monster Mash,"Bobby ""Boris"" Pickett",7a3FSn0j9aPPiOdLSGDPH5,2
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Pyotr Ilyich Tchaikovsky,6kHWawEbq5Vcyp8nSHhGjs,4
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Sir Simon Rattle,6kHWawEbq5Vcyp8nSHhGjs,4
"Tchaikovsky: The Nutcracker, Op. 71, Act II: No. 12d, Divertissement. Trepak, Russian Dance",Berliner Philharmoniker,6kHWawEbq5Vcyp8nSHhGjs,4
Life Is A Lemon And I Want My Money Back,Meat Loaf,5mv2a02p47YqxLtRUFCQk9,0
Krazy Krush,Ms. Dynamite,0u8vgGmxsWqT3AMNp2TXeS,3
Vagabonds,New Model Army,41bdgBL7tjwQOl7RpwubKU,0
My Bag,Lloyd Cole and the Commotions,3ZxXs3kvAG4xARUodulb84,3
Twenty Flight Rock,Eddie Cochran,3VCmwBZA2iUzIsVGoZXYAT,0
On A Plain,Nirvana,4PvPoT47fABUMGfkMcJOWv,3
She's My Baby,Johnny O'Keefe,57IK45e6kRER0cz1g8EZxf,1
Half the World Away,Oasis,1OBTq57HMVMIxFwVCPcgDA,3
Ain't She Sweet - Anthology 1 Version,The Beatles,3OUpVpFeNx5jeInhHqiNfs,3
Spice Up Your Life,Spice Girls,5qGwqO0lkbBXw4xNfzT7SF,3
New York Girls,Bellowhead,4o3VdVTARVaeJdvdJOkXbV,3
Steppin' Out With My Baby,Fred Astaire,16XegBhsozta1GH3t5LGSm,5
Only the Good Die Young,Billy Joel,0g0B9WQETtQVQnyRuHoCFw,3
Kill Your Television,Ned's Atomic Dustbin,4rFSKJs5xEW80EUSIdgMwV,0
Brothers In Arms,Dire Straits,0CzeAbfKFnxnWjwo5iYiCG,5
Great Gosh A'Mighty,Little Richard,4awKWodSGSw8UfzwBifAqZ,3
I Am The Black Gold Of The Sun,Rotary Connection,2xVtBEcsM6s2RsH8wkirhS,1
I Am The Black Gold Of The Sun,Minnie Riperton,2xVtBEcsM6s2RsH8wkirhS,1
